ETF ask prices and ask volumes , bid prices and bid volumes
146900,147000,147200,147400,147500,44,128,52,18,10009,146600,146300,146200,145700,145400,149,10000,5,23,20
146900,147000,147200,147400,147500,44,128,52,18,10009,146600,146300,146200,145700,145400,149,10000,5,23,20
146900,147000,147200,147400,147500,44,148,52,18,9,146600,146500,146200,145700,145400,149,10000,5,23,20
146900,147000,147200,147400,147500,44,148,52,18,9,146600,146400,146200,145700,145400,84,10000,5,23,20
146900,147000,147200,147400,147500,44,148,52,18,9,146600,146400,146200,145700,145400,84,10000,5,23,20
146900,147000,147200,147400,147500,44,148,52,18,9,146600,146400,146200,145700,145400,84,10000,5,23,20
146900,147000,147200,147400,147500,44,148,52,18,9,146600,146400,146200,145700,145400,84,10000,5,23,20
146900,147000,147200,147400,147500,44,148,52,18,9,146600,146500,146200,145700,145400,84,10000,5,23,20
146900,147000,147200,147400,147500,44,148,52,18,9,146600,146500,146200,145700,145400,84,10000,5,23,20
146900,147000,147200,147400,147500,44,148,52,18,9,146600,146400,146200,145700,145400,84,10000,5,23,20
146900,147000,147200,147400,147500,44,148,52,18,9,146600,146400,146200,145700,145400,84,10000,5,23,20
146900,147000,147200,147400,147500,44,148,52,18,9,146600,146200,145700,145400,145300,10084,5,23,20,18
146900,147000,147200,147400,147500,44,148,52,18,9,146700,146600,146200,145700,145400,10000,84,5,23,20
147000,147200,147400,147500,147700,148,52,18,9,229,146900,146600,146200,145700,145400,9956,84,5,23,20
147700,147800,147900,148500,148800,229,14,76,10000,100,147600,147300,146600,146200,145700,36,9800,84,5,23
147700,147800,147900,148400,148800,229,14,76,10000,100,147600,147200,146600,146200,145700,36,10000,84,5,23
147700,147800,147900,148600,148800,229,14,76,10000,100,147600,147400,146600,146200,145700,36,10000,84,5,23
147700,147800,147900,148600,148800,229,14,76,10000,100,147600,147400,146600,146200,145700,36,10000,84,5,23
147700,147800,147900,148600,148800,229,14,76,10000,100,147600,147400,146600,146200,145700,36,10000,84,5,23
147700,147800,147900,148600,148800,229,14,76,10000,100,147600,147400,146600,146200,145700,36,10000,84,5,23
147700,147800,147900,148600,148800,325,14,76,10000,100,147600,147400,146600,146200,145700,36,10000,84,5,23
147700,147800,147900,148800,148900,325,14,76,10100,78,147600,146600,146200,145700,145400,10036,84,5,23,20
147700,147800,147900,148800,148900,325,14,76,10100,78,147600,146600,146200,145700,145400,10036,84,5,23,20
147700,147800,147900,148600,148800,325,14,76,10000,100,147600,147400,146600,146200,145700,36,10000,84,5,23
147700,147800,147900,148600,148800,325,14,76,10000,100,147600,147400,146600,146200,145700,36,10000,84,5,23
147700,147800,147900,148200,148800,325,14,76,10000,100,147600,147000,146600,146200,145700,36,10000,84,5,23
147700,147800,147900,148200,148800,325,14,76,10000,100,147600,147000,146600,146200,145700,36,10000,84,5,23
147700,147800,147900,148400,148800,325,14,76,10000,100,147600,147200,146600,146200,145700,5,10000,84,5,23
147700,147800,147900,148400,148800,325,14,76,10000,100,147600,147200,146600,146200,145700,5,10000,84,5,23
147700,147800,147900,148400,148800,325,14,76,10000,100,147600,147200,146600,146200,145700,5,10000,84,5,23
147700,147800,147900,148500,148600,325,14,76,16,10000,147600,147400,146600,146200,145700,5,10000,84,5,23
147700,147800,147900,148500,148800,325,14,76,16,10100,147600,146600,146200,145700,145400,10005,84,5,23,20
147700,147800,147900,148500,148800,305,14,76,16,10100,147600,146600,146200,145700,145400,10005,84,5,23,20
147700,147800,147900,148500,148700,305,14,76,16,10000,147600,147500,146600,146200,145700,5,10000,84,5,23
147700,147800,147900,148500,148600,298,14,76,16,10000,147600,147400,146600,146200,145700,5,10000,84,5,23
147700,147800,147900,148500,148600,298,14,76,16,10000,147600,147400,146600,146200,145700,5,10049,84,5,23
147700,147800,147900,148500,148600,298,14,76,16,10000,147600,147400,146600,146200,145700,5,10049,84,5,23
147700,147800,147900,148500,148600,298,14,76,16,10000,147400,146600,146200,145700,145400,10028,84,5,23,20
147700,147800,147900,148500,148600,298,14,76,16,10000,147400,146600,146200,145700,145400,10028,84,5,23,20
147700,147800,147900,148500,148600,298,14,76,16,10000,147400,146600,146200,145700,145400,10028,84,5,23,20
147700,147800,147900,148500,148600,298,14,76,16,10000,147400,146600,146200,145700,145400,10000,84,5,23,20
147700,147800,147900,148500,148600,298,14,76,16,10000,147400,146600,146200,145700,145400,10000,84,5,23,20
147700,147800,147900,148500,148600,298,14,76,16,10000,147400,146600,146200,145700,145400,10000,84,5,23,20
147700,147800,147900,148400,148500,247,14,76,10000,16,147200,146600,146200,145700,145400,9989,84,5,23,20
147700,147800,147900,148300,148500,247,14,76,10000,16,147100,146600,146200,145700,145400,10000,84,5,23,20
147700,147800,147900,148200,148500,124,14,76,10000,16,147000,146600,146200,145700,145400,10000,84,5,23,20
147700,147800,147900,148200,148500,124,14,76,10000,16,147000,146600,146200,145700,145400,10000,84,5,23,20
147700,147800,147900,148400,148500,124,14,76,10000,16,147200,146600,146200,145700,145400,10000,84,5,23,20
147700,147800,147900,148300,148500,124,14,76,10000,16,147100,146600,146200,145700,145400,10000,84,5,23,20
147700,147800,147900,148300,148500,124,14,76,10000,16,147100,146600,146200,145700,145400,10000,84,5,23,20
147700,147800,147900,148500,148800,124,14,10076,16,100,146700,146600,146200,145700,145400,10000,84,5,23,20
147700,147800,147900,148500,148800,92,14,10076,16,100,146700,146600,146200,145700,145400,10000,84,5,23,20
147000,147700,147800,147900,148500,43,92,14,10076,16,146900,146700,146600,146200,145700,90,10000,84,5,23
147000,147700,147800,147900,148500,43,92,14,10076,16,146900,146700,146600,146200,145700,90,10000,84,5,23
147000,147700,147800,147900,148500,43,92,14,10076,16,146900,146700,146600,146200,145700,90,10000,84,5,23
147000,147700,147800,147900,148000,43,92,14,76,10000,146900,146800,146600,146200,145700,90,10000,84,5,23
147000,147700,147800,147900,148100,43,92,14,76,10000,146900,146600,146200,145700,145400,10090,84,5,23,20
147700,147800,147900,148200,148500,92,14,76,10000,16,147000,146900,146600,146200,145700,9957,90,84,5,23
147700,147800,147900,148200,148500,92,14,76,10000,16,147000,146900,146600,146200,145700,10000,90,84,5,23
147700,147800,147900,148200,148500,92,14,76,10000,16,147000,146900,146600,146200,145700,9986,90,84,5,23
147700,147800,147900,148300,148500,92,14,76,10000,16,147100,146900,146600,146200,145700,10000,90,84,5,23
147700,147800,147900,148200,148500,92,14,76,10000,16,147000,146900,146600,146200,145700,10000,90,84,5,23
147700,147800,147900,148200,148500,92,14,76,10000,16,147000,146900,146600,146200,145700,10000,90,84,5,23
147700,147800,147900,148000,148400,92,14,76,10000,14,146900,146800,146600,146200,145700,90,10000,84,5,23
147700,147800,147900,148400,148500,92,14,10076,14,16,146900,146700,146600,146200,145700,90,10000,84,5,23
147700,147800,147900,148400,148500,92,10014,76,14,16,146900,146600,146200,145700,145400,90,10084,5,23,20
147700,147800,147900,148400,148500,92,10014,76,14,16,146900,146600,146200,145700,145400,55,10084,5,23,20
147100,147700,147800,147900,148400,82,92,10014,76,14,146900,146600,146300,146200,145700,55,10084,10,5,23
147100,147700,147800,147900,148400,82,92,10014,76,14,146900,146600,146300,146200,145700,55,10084,10,5,23
147100,147700,147800,147900,148300,82,92,10014,76,5,146900,146600,146300,146200,145700,55,10084,10,5,23
147100,147700,147800,147900,148300,82,92,10014,76,5,146900,146600,146300,146200,145700,55,10084,10,5,23
147100,147500,147700,147800,147900,82,69,92,10014,76,146900,146600,146300,146200,146100,47,10084,10,5,69
147100,147500,147700,147800,147900,82,69,92,10014,76,146900,146600,146300,146200,146100,47,10084,10,5,69
147500,147700,147800,147900,148300,69,92,14,10076,5,147200,146900,146700,146600,146300,27,47,10000,84,10
147500,147700,147800,147900,148300,69,92,14,10076,5,147200,146900,146700,146600,146300,27,47,10000,84,10
147500,147700,147800,147900,148300,69,92,10014,76,5,147200,146900,146600,146300,146200,27,47,10084,10,5
147500,147700,147800,147900,148300,69,92,10014,76,5,147200,146900,146600,146300,146200,27,47,10084,10,5
147500,147700,147800,147900,148300,69,92,10014,76,5,147200,146900,146600,146300,146200,27,47,10084,10,5
147500,147700,147800,147900,148300,69,92,10014,76,5,147200,146900,146600,146300,146200,27,47,10084,10,5
147500,147700,147800,147900,148300,69,92,10014,76,5,147200,146900,146600,146300,146200,27,47,10084,10,5
147500,147700,147800,147900,148300,69,92,10014,76,5,147200,146900,146600,146300,146200,27,47,10084,10,5
147500,147700,147800,147900,148000,69,92,14,76,10000,147200,146900,146800,146600,146300,27,47,10000,84,10
147500,147700,147800,147900,148000,69,92,14,76,10000,147200,146900,146800,146600,146300,27,47,10000,84,10
147500,147700,147800,147900,148000,69,92,14,76,10000,147200,146900,146800,146600,146300,27,47,10000,84,10
147500,147700,147800,147900,148100,69,92,14,76,10000,147200,146900,146600,146300,146200,27,10047,84,10,5
147500,147700,147800,147900,148100,69,92,14,76,10000,147200,146900,146600,146300,146200,27,10047,84,10,5
147500,147700,147800,147900,148100,69,92,14,76,10000,147200,146900,146600,146300,146200,27,10047,84,10,5
147500,147700,147800,147900,148200,69,92,14,76,10000,147200,147000,146900,146600,146300,27,10000,47,84,10
147500,147700,147800,147900,148200,69,92,14,76,10000,147000,146900,146600,146300,146200,10000,47,84,10,5
147400,147700,147800,147900,148000,40,33,14,76,10000,146900,146800,146600,146300,146200,47,10000,84,10,5
147400,147700,147800,147900,148000,40,33,14,76,10000,146900,146800,146600,146300,146200,47,10000,84,10,5
147400,147700,147800,147900,148000,40,33,14,76,10000,146900,146800,146600,146300,146200,47,10000,84,10,5
147400,147700,147800,147900,148100,40,33,14,76,10000,147100,146900,146600,146300,146200,18,10047,84,10,5
147700,147800,147900,148300,148400,150,10005,76,5,142,147100,146900,146600,146300,146200,18,47,10084,10,5
147700,147800,147900,148300,148400,150,5,10076,5,142,147100,146900,146700,146600,146300,18,47,10000,84,10
147700,147800,147900,148300,148400,150,5,10076,5,142,147100,146900,146700,146600,146300,18,47,10000,84,10
147700,147800,147900,148300,148400,150,10005,76,5,142,147100,146900,146600,146500,146300,18,47,10084,68,10
147700,147800,147900,148000,148300,150,5,76,10000,5,147100,146900,146800,146600,146500,18,47,10000,84,68
147700,147800,147900,148300,148400,150,5,10076,5,142,147100,146900,146700,146600,146500,18,47,10000,84,68
147700,147800,147900,148000,148300,150,5,76,10000,5,147100,146900,146800,146600,146500,18,47,10000,84,68
147700,147800,147900,148000,148300,142,5,76,10000,5,147100,146900,146800,146700,146600,18,47,10000,19,84
147700,147800,147900,148300,148400,142,10005,76,5,142,147100,146900,146700,146600,146500,18,47,19,10084,68
147700,147800,147900,148300,148400,142,10005,76,5,142,147100,146900,146700,146600,146500,18,47,90,10084,68
147700,147800,147900,148100,148300,142,5,76,10000,5,147100,146900,146700,146600,146500,18,10047,90,84,68
147700,147800,147900,148000,148300,142,5,76,10000,5,147100,146900,146800,146700,146600,18,47,10000,90,84
147700,147800,147900,148000,148300,142,5,76,10000,5,147100,146900,146800,146700,146600,18,47,10043,90,84
147700,147800,147900,148200,148300,142,5,76,10000,5,147100,147000,146900,146800,146700,18,10000,47,43,90
147700,147800,147900,148200,148300,142,5,76,10000,5,147100,147000,146900,146800,146700,18,10000,47,43,90
147700,147800,147900,148100,148300,142,5,76,10000,5,147100,146900,146800,146700,146600,18,10047,43,90,84
147700,147800,147900,148100,148300,142,5,76,10000,5,147100,146900,146800,146700,146600,18,10047,43,90,84
147700,147800,147900,148100,148300,142,5,76,10092,5,147400,147100,146900,146800,146700,18,18,10047,43,90
147700,147800,147900,148100,148200,64,5,76,92,10000,147400,147100,147000,146900,146800,18,18,10000,47,43
147700,147800,147900,148100,148200,64,5,76,92,10000,147400,147100,147000,146900,146800,18,18,10000,47,43
147700,147800,147900,148100,148300,64,10005,76,92,5,147400,147100,146900,146800,146700,18,18,47,43,90
147700,147800,147900,148100,148300,64,10005,76,92,5,147400,147100,146900,146800,146700,18,18,47,43,90
147700,147800,147900,148100,148300,64,5,10076,92,5,147400,147100,146900,146800,146700,18,18,47,43,10090
147700,147800,147900,148100,148300,64,5,10076,92,5,147400,147100,146900,146800,146700,18,18,47,43,10090
147700,147800,147900,148100,148300,64,5,10076,92,5,147400,147100,146900,146800,146700,18,18,47,43,10090
147700,147800,147900,148100,148300,64,10005,76,92,5,147400,147100,146900,146800,146700,18,18,47,43,90
147700,147800,147900,148100,148300,64,10005,76,92,5,147400,147100,146900,146800,146700,18,18,47,43,90
147700,147800,147900,148100,148300,64,10005,76,92,5,147400,147100,146900,146800,146700,18,18,47,43,90
147700,147800,147900,148100,148300,64,10005,76,92,5,147400,147100,146900,146800,146700,18,18,47,43,90
147700,147800,147900,148100,148300,13,5,10076,92,5,147400,147100,146900,146800,146700,18,18,47,43,10090
147700,147800,147900,148100,148300,13,10005,76,92,5,147400,147100,146900,146800,146700,18,18,47,43,90
147700,147800,147900,148100,148300,13,10005,76,92,5,147400,147100,146900,146800,146700,7,18,47,43,90
147700,147800,147900,148100,148300,13,10005,76,92,5,147400,147100,146900,146800,146700,7,18,47,43,90
147700,147800,147900,148100,148300,13,10005,76,104,5,147400,147100,146900,146800,146700,7,18,47,43,90
147700,147800,147900,148100,148300,13,10005,76,104,5,147400,147100,146900,146800,146700,7,18,47,43,90
147700,147800,147900,148000,148100,13,5,76,10000,104,147400,147100,146900,146800,146700,7,18,47,10043,90
147700,147800,147900,148100,148300,13,5,76,10104,5,147400,147100,146900,146800,146700,7,18,10047,43,90
147700,147800,147900,148000,148100,13,5,76,10000,104,147400,147100,146900,146800,146700,7,18,47,10043,90
147700,147800,147900,148000,148100,13,5,76,10000,104,147400,147100,146900,146800,146700,7,18,47,10122,90
147700,147800,147900,148000,148100,13,5,76,10000,104,147400,147100,146900,146800,146700,7,18,47,10122,90
147900,148000,148100,148300,148400,60,10000,104,5,142,147400,147100,146900,146800,146700,7,18,47,10122,90
147900,148100,148300,148400,148500,10060,104,5,142,16,147400,147300,147100,146900,146800,7,187,18,47,122
147900,148100,148300,148400,148500,10060,104,5,142,16,147400,147300,147100,146900,146800,7,187,18,47,122
147800,147900,148100,148300,148400,10000,60,104,5,142,147400,147300,147100,146900,146800,7,187,18,47,122
147800,147900,148100,148300,148400,10000,60,104,5,142,147400,147300,147100,146900,146800,7,187,18,47,122
147900,148100,148300,148400,148500,10060,104,5,142,16,147400,147300,147100,146900,146800,7,187,18,47,122
147800,147900,148100,148300,148400,10000,60,104,5,142,147400,147300,147100,146900,146800,7,187,18,47,122
147900,148000,148100,148300,148400,60,10000,104,5,142,147400,147300,147100,146900,146800,7,187,18,47,10122
147900,148100,148300,148400,148500,10060,104,5,142,16,147400,147300,147100,146900,146800,7,187,18,47,122
147900,148100,148300,148400,148500,10108,104,5,142,16,147400,147300,147100,146900,146800,7,187,18,47,122
147800,147900,148100,148300,148400,10000,108,104,5,142,147400,147300,147100,146900,146800,7,187,18,47,122
147800,147900,148100,148300,148400,10000,108,104,5,142,147400,147300,147100,146900,146800,7,187,18,47,122
147800,147900,148100,148300,148400,10000,108,104,5,142,147400,147300,147100,146900,146800,7,187,18,47,122
147900,148100,148300,148400,148500,10108,104,5,142,16,147400,147300,147100,146900,146800,7,187,18,47,122
147900,148100,148300,148400,148500,83,10104,5,142,16,147400,147300,147100,147000,146900,7,187,18,17,10047
147800,147900,148100,148300,148400,10000,83,104,5,142,147400,147300,147100,147000,146900,7,187,18,17,47
147800,147900,148100,148300,148400,10000,83,104,5,142,147400,147300,147100,147000,146900,7,187,18,17,53
147900,148000,148100,148200,148300,83,10000,104,47,5,147400,147300,147100,147000,146900,7,187,18,17,53
147800,147900,148100,148200,148300,10000,83,104,47,5,147400,147300,147100,147000,146900,7,187,18,17,53
147900,148100,148200,148300,148400,10083,104,47,5,142,147400,147300,147100,147000,146900,7,187,18,17,53
147900,148000,148100,148200,148300,83,10000,104,47,5,147300,147100,147000,146900,146800,171,18,17,53,10122
147600,147900,148100,148200,148300,10000,83,104,47,5,147300,147100,147000,146900,146800,6,18,17,53,122
147800,147900,148100,148200,148300,10000,83,104,47,5,147300,147100,147000,146900,146800,6,18,17,53,122
147600,147900,148100,148200,148300,10000,83,104,47,5,147300,147100,147000,146900,146800,6,18,17,53,122
147600,147900,148100,148200,148300,10000,83,104,47,5,147300,147100,147000,146900,146800,6,18,17,53,122
147600,147900,148100,148200,148300,10000,83,104,47,5,147300,147100,147000,146900,146800,6,18,17,53,122
147400,147900,148100,148200,148300,10000,83,104,47,5,147300,147100,147000,146900,146800,6,18,17,53,122
147400,147900,148100,148200,148300,10000,83,104,47,5,147300,147100,147000,146900,146800,6,18,17,53,122
147400,147900,148100,148200,148300,10000,83,104,47,5,147300,147100,147000,146900,146800,6,18,17,53,122
147200,147900,148100,148200,148300,9994,83,104,47,5,147100,147000,146900,146800,146700,18,17,53,122,90
147200,147900,148100,148200,148300,10000,83,104,47,5,147100,147000,146900,146800,146700,18,17,53,122,90
147200,147900,148100,148200,148300,10062,83,104,47,5,147100,147000,146900,146800,146700,18,17,53,122,90
147200,147300,147900,148100,148200,62,10000,83,104,47,147100,147000,146900,146800,146700,18,17,53,122,90
147200,147300,147900,148100,148200,62,10000,83,104,47,147100,147000,146900,146800,146700,18,17,53,122,90
147200,147900,148100,148200,148300,10062,83,104,47,5,147100,147000,146900,146800,146700,18,17,53,122,90
147200,147600,147900,148100,148200,10062,77,83,104,47,147100,147000,146900,146800,146700,18,17,53,122,90
147200,147600,147900,148100,148200,10062,77,83,104,47,147100,147000,146900,146800,146700,18,17,53,122,90
147200,147300,147600,147900,148100,10062,89,77,83,104,147100,147000,146900,146800,146700,18,17,53,122,90
147200,147300,147600,147900,148100,10062,89,77,83,104,147100,147000,146900,146800,146700,18,17,53,122,90
147200,147300,147600,147900,148100,10062,89,77,83,104,147100,147000,146900,146800,146700,18,17,53,122,90
147200,147300,147600,147900,148100,62,10089,77,83,104,147100,147000,146900,146800,146700,18,17,53,122,90
147200,147300,147600,147900,148100,62,10089,77,83,104,147100,147000,146900,146800,146700,18,17,53,122,90
147200,147300,147500,147600,147900,10062,89,14,77,83,147100,147000,146900,146800,146700,18,17,53,122,90
147200,147300,147500,147600,147900,10062,89,14,77,83,147100,147000,146900,146800,146700,18,17,53,122,90
147200,147300,147500,147600,147900,10062,89,14,77,83,147100,147000,146900,146800,146700,18,17,53,122,90
147100,147200,147300,147500,147600,9982,62,89,14,77,147000,146900,146800,146700,146600,17,53,122,90,84
147000,147200,147300,147500,147600,9983,62,89,14,77,146900,146800,146700,146600,146500,53,122,90,84,132
147000,147200,147300,147500,147600,9983,62,89,14,77,146900,146800,146700,146600,146500,53,122,90,84,132
146800,147200,147300,147500,147600,9825,62,89,14,77,146700,146600,146500,146300,146200,90,84,132,10,5
147000,147200,147300,147500,147600,10000,62,89,14,77,146700,146600,146500,146300,146200,62,84,132,10,5
146800,147200,147300,147500,147600,10000,62,89,14,77,146700,146600,146500,146300,146200,62,84,132,10,5
146900,147200,147300,147500,147600,10000,62,89,14,77,146700,146600,146500,146300,146200,62,84,132,10,5
147000,147200,147300,147500,147600,10000,62,89,14,77,146700,146600,146500,146300,146200,62,84,132,10,5
147000,147200,147300,147500,147600,10000,62,89,14,77,146700,146600,146500,146300,146200,62,84,132,10,5
147000,147200,147300,147500,147600,10000,62,89,14,77,146700,146600,146500,146300,146200,62,84,132,10,5
147200,147300,147500,147600,147900,62,10089,14,77,83,146700,146600,146500,146300,146200,31,84,132,10,5
147200,147300,147500,147600,147900,62,10089,14,77,83,146700,146600,146500,146300,146200,31,84,132,10,5
147200,147300,147500,147600,147900,62,10089,14,77,83,146700,146600,146500,146300,146200,31,84,132,10,5
147200,147300,147500,147600,147900,62,10089,14,77,83,146700,146600,146500,146300,146200,31,84,132,10,5
147200,147300,147400,147500,147600,62,89,10000,14,77,146700,146600,146500,146300,146200,31,84,132,10,10005
147200,147300,147500,147600,147900,62,10089,14,77,83,146700,146600,146500,146300,146200,31,106,132,10,5
147200,147300,147500,147600,147900,62,10089,14,77,83,146700,146600,146500,146300,146200,31,106,132,10,5
147200,147300,147500,147600,147900,62,10089,14,77,83,146600,146500,146300,146200,146100,4,132,10,5,10074
147200,147300,147400,147500,147600,62,89,10000,14,77,146600,146500,146300,146200,146100,4,132,10,10005,74
147300,147400,147500,147600,147900,55,10000,14,77,83,146600,146500,146300,146200,146100,4,132,10,10005,74
147300,147500,147600,147900,148100,10055,14,77,83,104,146500,146300,146200,146100,145900,74,10,5,10074,1
147300,147400,147500,147600,147900,55,10000,14,86,83,146500,146300,146200,146100,145900,74,10,10005,74,1
147300,147500,147600,147900,148100,10055,14,86,83,104,146500,146300,146200,146100,145900,74,10,5,10074,1
146900,147300,147400,147500,147600,20,55,10000,14,86,146500,146300,146200,146100,145900,74,10,10005,74,1
146900,147300,147400,147500,147600,20,55,10000,14,86,146500,146300,146200,146100,145900,74,10,10005,74,1
